Index,Keyword,Tweets
183,zed,Of friends Anita take pics Zed twitter loves bring negativity anything Keep

184,zed,See erh Ghana police dey disgrace oh ... friend came France enjoy Ghana ... see yawa tins ... Every

185,zed,hopefully next year

186,zed,One performer cast thousands Excellent atmospheric performance

187,zed,Thanks Andy We 're delighted enjoyed Thank support

188,zed,Thanks Gavin So great audience

189,zed,An exceptional performance A Christmas Carol A treat watch enjoy

190,zed,one said one wants shirt TEAM TREVOR want hoodies tessa hardin trevor zed

191,zed,See erh Ghana police dey disgrace oh ... friend came France enjoy Ghana ... see yawa tins ... Every

192,zed,Next year

193,zed,See erh Ghana police dey disgrace oh ... friend came France enjoy Ghana ... see yawa tins ... Every

194,zed,one said one wants shirt TEAM TREVOR want hoodies tessa hardin trevor zed

195,zed,See erh Ghana police dey disgrace oh ... friend came France enjoy Ghana ... see yawa tins ... Every

196,zed,God

197,zed,See erh Ghana police dey disgrace oh ... friend came France enjoy Ghana ... see yawa tins ... Every

198,zed,The scene Geraldine Chaplin medium terrified first time I watched

199,zed,See erh Ghana police dey disgrace oh ... friend came France enjoy Ghana ... see yawa tins ... Every

